,HA_13_7_SB2,HA_13_7_SB4,HA_14_7_S5,HA_14_7_SB1,HA_14_7_SB5,HA_14_7_SB10,HA_15_7_SB3,HA_21_7_S3,HA_21_7_SB1,HA_21_7_SB7,HA_21_7_SB8,HA_22_7_SB4,HA_22_7_SB5,HA_22_7_S3,HA_22_7_S5,HA_23_7_SB3,HA_23_7_SB4,HA_23_7_SB5,HA_23_7_S3,HA_23_7_S5,HA_24_7_SB2,HA_24_7_S1,HA_25_7_S1
0,0.25000157170000004,0.17613629109999998,0.23882533350000001,0.2025735145,0.149520017,0.2156384052,0.1650338203,0.34596889090000005,0.1061718734,0.17216446489999998,0.3234164973,0.20871204010000002,0.24604917839999998,0.20301857129999998,0.2884864782,0.19440776920000002,0.3385620237,0.2327860145,0.26040488289999997,0.34082464170000004,0.2639533757,0.349188449,0.36770158950000004
1,0.250122718,0.1763021691,0.23888021980000002,0.20246327329999997,0.1494776334,0.21576363489999997,0.1647465698,0.34581436039999996,0.10622615880000001,0.1720843423,0.3234718607,0.2086352493,0.2459188662,0.20293093690000003,0.2880593571,0.1944415296,0.33825613689999995,0.2328226483,0.26050958949999997,0.3406327916,0.263808946,0.349270982,0.3675610833
2,0.2502212344,0.17637416379999998,0.2389823783,0.2026174048,0.14952686769999998,0.2158415878,0.16456837189999998,0.3456649555,0.1061148699,0.1721853348,0.3235133027,0.20854295690000002,0.2457228105,0.2027703864,0.2878069619,0.1944909303,0.3379560055,0.2328363541,0.2603634019,0.3405590332,0.26362646079999996,0.3492543617,0.3674138511
3,0.2503064613,0.1763819559,0.2390123428,0.2028207511,0.1495351087,0.2158236819,0.1644564252,0.3455240614,0.1059582585,0.1723228317,0.3235294091,0.2084960655,0.24553529489999998,0.2025757275,0.2876946706,0.1944992106,0.3376349227,0.2328514891,0.2600984651,0.34051694579999997,0.2634709777,0.34921654770000005,0.3672949467
4,0.2503665739,0.1763902582,0.2388510889,0.2027198381,0.1493711698,0.2157070106,0.16427795050000002,0.34537710159999996,0.1059790708,0.17225538989999997,0.3235299529,0.2085244636,0.2454664816,0.20245639850000002,0.2875622725,0.19441550559999998,0.33730173909999994,0.2329049768,0.2600056773,0.34035578780000003,0.2634485527,0.3493367196,0.36721040229999996
5,0.25044277940000004,0.17667042579999997,0.23884163079999998,0.2027815425,0.1492598054,0.2156550591,0.1640608648,0.34506774560000003,0.1059941284,0.172287346,0.323548735,0.2083555979,0.2451762493,0.202287018,0.2873009964,0.1944200289,0.3370474225,0.232984529,0.2598546513,0.34023626799999995,0.2634007898,0.3494923732,0.36711108600000003
6,0.2505262018,0.1769151758,0.23897079829999998,0.202878041,0.14923002529999999,0.2156453273,0.1638066421,0.3448058455,0.1060440535,0.17233882309999998,0.3235266463,0.20815043170000003,0.24483150809999998,0.2021467058,0.2869906472,0.1944424709,0.3367158761,0.2329864954,0.2597457568,0.3401001524,0.2633014352,0.349548057,0.366964115
7,0.250607292,0.1769378549,0.2391341003,0.2028751727,0.1492390072,0.21564470170000002,0.1635450909,0.3447140326,0.1061210466,0.17234001300000001,0.3234454827,0.2080311509,0.24458369929999998,0.20206112769999998,0.2867244513,0.19442359329999997,0.33625085990000003,0.23288867,0.2597306583,0.33991018700000003,0.2631698082,0.3494637422,0.36677668399999996
8,0.2506967596,0.17707772440000003,0.23909917600000002,0.2027892754,0.1491095849,0.2156574591,0.1634014155,0.34459080799999997,0.1060101009,0.1723754082,0.323420572,0.2078836678,0.244396912,0.2018513629,0.28658919039999997,0.1944220576,0.3359605408,0.23290880460000002,0.2596467335,0.33975137409999995,0.2631174481,0.34946169130000004,0.3666542143
9,0.250741278,0.1771295176,0.23905901710000002,0.20278150379999998,0.1490587576,0.2157232605,0.1632709019,0.3444441398,0.10584462830000001,0.17237808870000002,0.323422916,0.2077394941,0.244233957,0.20164671120000002,0.2864314045,0.19437059420000002,0.3356083656,0.2329181767,0.2595109177,0.33963732659999996,0.26296415019999997,0.3493056856,0.3665641354
10,0.2507491047,0.1771128407,0.239039748,0.2028705531,0.1490733316,0.21582674370000002,0.1631265987,0.34430841009999996,0.1056895983,0.1723516718,0.3234499951,0.20759419910000002,0.2440860403,0.2014504393,0.2862227348,0.19426741,0.335110266,0.2329131321,0.2593620706,0.3395405845,0.2627191765,0.34900858310000005,0.3664973172
11,0.250789853,0.1772677254,0.23890543890000002,0.2029388784,0.14891406710000002,0.2158996844,0.1630166583,0.3442530735,0.1055498734,0.17236983620000002,0.3235281524,0.2074075676,0.24397222010000003,0.2011455064,0.2860545504,0.19417102719999998,0.33451264140000003,0.23301164600000002,0.2592692282,0.3393915656,0.26257768670000003,0.34882316399999996,0.3664654003
12,0.2507889466,0.177356134,0.2389062023,0.2029968543,0.1488371989,0.21589886260000002,0.1628164044,0.34412326270000004,0.1055052485,0.17230913899999997,0.3234556625,0.207316435,0.2438924425,0.2008748866,0.2858731679,0.1941376844,0.3340917485,0.2329892027,0.2590833997,0.3392383242,0.26237615129999997,0.3486674722,0.3665114957
13,0.250800951,0.1773935693,0.2389634717,0.2030396509,0.1488671254,0.2158654511,0.1626141681,0.3439604738,0.105473596,0.1722099253,0.3233405699,0.20722853460000001,0.24380360829999997,0.2006588159,0.2856340375,0.19409448710000002,0.3337491567,0.2329236615,0.2588708354,0.3390617921,0.2621798286,0.3485222675,0.3664513374
14,0.2508889582,0.1774672603,0.2389217496,0.2030568594,0.1489317396,0.215862663,0.1625270947,0.3438501122,0.10535715699999999,0.17215622579999998,0.3233499132,0.2070207443,0.2436599283,0.2004672088,0.2853158457,0.1939504645,0.3332981404,0.2329546918,0.2587406219,0.33884092520000003,0.2620912257,0.3483917085,0.36612222759999996
